Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State,datetime_utc,year,injury_clean,state_clean,colors_clean
2010-11-23,425.0,BTA6008,E45X,1000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2010-11-23 04:25:00,2010,NO,PENNSYLVANIA,green
2010-11-23,1121.0,N752GS,C550,500.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2010-11-23 11:21:00,2010,NO,PENNSYLVANIA,green
2010-11-25,7.0,PDT4160,DH8A,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2010-11-25 00:07:00,2010,NO,PENNSYLVANIA,green
2010-12-08,330.0,SKYCARE1,HELO,600.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2010-12-08 03:30:00,2010,NO,PENNSYLVANIA,green
2010-12-18,2347.0,TRS1745,B712,4000.0,MMJ,green,NO,Montour,PENNSYLVANIA,2010-12-18 23:47:00,2010,NO,PENNSYLVANIA,green
2010-12-21,415.0,TERRA29,B757,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2010-12-21 04:15:00,2010,NO,PENNSYLVANIA,green
2010-12-22,35.0,RPA3443,E170,2200.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2010-12-22 00:35:00,2010,NO,PENNSYLVANIA,green
2010-12-30,151.0,COM258,CRJ2,6000.0,PTW,green,NO,Pottstown,PENNSYLVANIA,2010-12-30 01:51:00,2010,NO,PENNSYLVANIA,green
2011-01-02,0348,TRS1749,B712,10000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-01-02 03:48:00,2011,NO,PENNSYLVANIA,green
2011-01-08,0325,SKYLIGHTCARE,UNKN,600.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-01-08 03:25:00,2011,NO,PENNSYLVANIA,green
2011-01-12,2303,AWE1932,A320,2000.0,PHL,white,NO,Philadelphia,PENNSYLVANIA,2011-01-12 23:03:00,2011,NO,PENNSYLVANIA,white
2011-01-16,0250,CHQ3025,E145,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-01-16 02:50:00,2011,NO,PENNSYLVANIA,green
2011-01-21,2250,PDT4405,DH8A,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-01-21 22:50:00,2011,NO,PENNSYLVANIA,green
2011-01-25,0200,AWE1853,E190,10000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-01-25 02:00:00,2011,NO,PENNSYLVANIA,green
2011-01-28,0222,TRS342,B737,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-01-28 02:22:00,2011,NO,PENNSYLVANIA,green
2011-02-03,0340,N888FM,BE30,4000.0,AVP,purple/blue,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2011-02-03 03:40:00,2011,NO,PENNSYLVANIA,"blue,purple"
2011-02-11,0004,PDT4178,DH8A,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-11 00:04:00,2011,NO,PENNSYLVANIA,green
2011-02-11,2357,RPA3103,E170,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-11 23:57:00,2011,NO,PENNSYLVANIA,green
2011-02-12,0003,CJC7804,SF34,4000.0,UNV,green,NO,State College,PENNSYLVANIA,2011-02-12 00:03:00,2011,NO,PENNSYLVANIA,green
2011-02-12,0203,AWE1165,A319,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-12 02:03:00,2011,NO,PENNSYLVANIA,green
2011-02-14,0016,BTA5946,E145,3500.0,FJC,green,NO,Allentown ,PENNSYLVANIA,2011-02-14 00:16:00,2011,NO,PENNSYLVANIA,green
2011-02-14,0425,UPS1017,A306,2700.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-14 04:25:00,2011,NO,PENNSYLVANIA,green
2011-02-14,0436,DAL1794,B752,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-14 04:36:00,2011,NO,PENNSYLVANIA,green
2011-02-15,0410,UPS1017,A300,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-15 04:10:00,2011,NO,PENNSYLVANIA,green
2011-02-18,2335,AWE650,A320,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-18 23:35:00,2011,NO,PENNSYLVANIA,green
2011-02-20,2356,RPA3388,E170,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-20 23:56:00,2011,NO,PENNSYLVANIA,green
2011-02-21,UNKN,RCH0182X,UNKN,6000.0,LOM,green/blue,NO,Philadelphia,PENNSYLVANIA,2011-02-21 00:00:00,2011,NO,PENNSYLVANIA,"blue,green"
2011-02-24,0047,COM431,CRJ2,3500.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-02-24 00:47:00,2011,NO,PENNSYLVANIA,green
2011-02-27,0233,AWI3848,CRJ2,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-27 02:33:00,2011,NO,PENNSYLVANIA,green
2011-02-27,0233,AJM45,A319,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-27 02:33:00,2011,NO,PENNSYLVANIA,green
2011-02-27,0233,RPA3274,E170,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-27 02:33:00,2011,NO,PENNSYLVANIA,green
2011-02-28,0209,RPA3274,E170,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-02-28 02:09:00,2011,NO,PENNSYLVANIA,green
2011-03-01,0405,EVAC81,B206,2500.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-03-01 04:05:00,2011,NO,PENNSYLVANIA,green
2011-03-03,0218,SKQ601,PA31,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-03-03 02:18:00,2011,NO,PENNSYLVANIA,green
2011-03-03,0312,SWA744,B737,7000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-03-03 03:12:00,2011,NO,PENNSYLVANIA,green
2011-03-04,0408,LABCORP,PA31,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-03-04 04:08:00,2011,NO,PENNSYLVANIA,green
2011-03-09,0035,RPA3131,E-170,900.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-03-09 00:35:00,2011,NO,PENNSYLVANIA,green
2011-03-14,0045,N2334J,C172,4500.0,THV,green,NO,York,PENNSYLVANIA,2011-03-14 00:45:00,2011,NO,PENNSYLVANIA,green
2011-03-14,0251,FLG3949,CRJ2,2500.0,ABE,green,NO,Allentown ,PENNSYLVANIA,2011-03-14 02:51:00,2011,NO,PENNSYLVANIA,green
2011-03-24,0142,SWA1777,B737,13000.0,XLL,green,NO,Allentown ,PENNSYLVANIA,2011-03-24 01:42:00,2011,NO,PENNSYLVANIA,green
2011-03-28,0210,BTA2882,E145,13000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2011-03-28 02:10:00,2011,NO,PENNSYLVANIA,green
2011-03-29,0159,LIFELION3,HELO,2500.0,HAR,green,NO,Harrisburg,PENNSYLVANIA,2011-03-29 01:59:00,2011,NO,PENNSYLVANIA,green
2011-04-07,0115,N22SM,H25B,3000.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2011-04-07 01:15:00,2011,NO,PENNSYLVANIA,green
2011-04-11,0015,PDT4371,DH8D,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-04-11 00:15:00,2011,NO,PENNSYLVANIA,green
2011-04-14,0048,N92PS,C421,3500.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2011-04-14 00:48:00,2011,NO,PENNSYLVANIA,green
2011-04-20,0106,USC250,BE58,5000.0,O03,green,NO,Morgantown,PENNSYLVANIA,2011-04-20 01:06:00,2011,NO,PENNSYLVANIA,green
2011-04-26,0244,RPA3414,E170,24000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-04-26 02:44:00,2011,NO,PENNSYLVANIA,green
2011-04-26,0503,TRS338,B712,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-04-26 05:03:00,2011,NO,PENNSYLVANIA,green
2011-04-27,2215,PDT4581,DHC8,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-04-27 22:15:00,2011,NO,PENNSYLVANIA,green
2011-04-28,0110,CJC7826,SF34,12000.0,SEG,green,NO,Selinsgrove,PENNSYLVANIA,2011-04-28 01:10:00,2011,NO,PENNSYLVANIA,green
2011-04-29,0202,WIG431,C208,4000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-04-29 02:02:00,2011,NO,PENNSYLVANIA,green
2011-05-03,0045,AAL408,MD82,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-05-03 00:45:00,2011,NO,PENNSYLVANIA,green
2011-05-05,0153,N825LJ,LJ35,13000.0,ABE,green,NO,Allentown ,PENNSYLVANIA,2011-05-05 01:53:00,2011,NO,PENNSYLVANIA,green
2011-05-09,0230,BTA6058,E145,8000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2011-05-09 02:30:00,2011,NO,PENNSYLVANIA,green
2011-05-10,0257,FDX1604,MD10,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-05-10 02:57:00,2011,NO,PENNSYLVANIA,green
2011-05-10,0325,MTN7305,UNKN,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-05-10 03:25:00,2011,NO,PENNSYLVANIA,green
2011-05-21,0339,AWE1944,B734,8000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2011-05-21 03:39:00,2011,NO,PENNSYLVANIA,green
2011-05-22,0225,TCF3444,E170,4000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-05-22 02:25:00,2011,NO,PENNSYLVANIA,green
2011-05-23,0145,AWE880,E190,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-05-23 01:45:00,2011,NO,PENNSYLVANIA,green
2011-05-24,0434,COM595,CRJ9,5000.0,PIT,white,NO,Pittsburgh,PENNSYLVANIA,2011-05-24 04:34:00,2011,NO,PENNSYLVANIA,white
2011-05-26,0145,AWE703,E190,10000.0,JST,green,NO,Johnstown,PENNSYLVANIA,2011-05-26 01:45:00,2011,NO,PENNSYLVANIA,green
2011-05-28,0317,COA1634,B739,10000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2011-05-28 03:17:00,2011,NO,PENNSYLVANIA,green
2011-05-29,0224,CJC3897,SF34,9000.0,LRP,green,NO,Lancaster,PENNSYLVANIA,2011-05-29 02:24:00,2011,NO,PENNSYLVANIA,green
2011-05-31,0155,RPA3340,E170,8000.0,MXE,white,NO,Modena,PENNSYLVANIA,2011-05-31 01:55:00,2011,NO,PENNSYLVANIA,white
2011-05-31,0200,TRS1749,B717,3000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-05-31 02:00:00,2011,NO,PENNSYLVANIA,green
2011-05-31,0347,DAL2094,B752,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-05-31 03:47:00,2011,NO,PENNSYLVANIA,green
2011-06-01,0125,BTA5848,E145,5000.0,ABE,green,NO,Allentown ,PENNSYLVANIA,2011-06-01 01:25:00,2011,NO,PENNSYLVANIA,green
2011-06-02,0140,UPS9306,B757,1200.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-06-02 01:40:00,2011,NO,PENNSYLVANIA,green
2011-06-02,0501,EGF3715,CRJ7,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-06-02 05:01:00,2011,NO,PENNSYLVANIA,green
2011-06-07,0138,RPA3340,E170,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-06-07 01:38:00,2011,NO,PENNSYLVANIA,green
2011-06-10,0320,N127BW,BE40,3000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-06-10 03:20:00,2011,NO,PENNSYLVANIA,green
2011-06-13,0306,LBQ920,PC12,2500.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2011-06-13 03:06:00,2011,NO,PENNSYLVANIA,green
2011-06-15,0138,LIFEFLT3,BK17,3000.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2011-06-15 01:38:00,2011,NO,PENNSYLVANIA,green
2011-06-15,0225,MEDSTAR1,B06,27000.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2011-06-15 02:25:00,2011,NO,PENNSYLVANIA,green
2011-06-15,0327,LIFEFLT3,BK17,3000.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2011-06-15 03:27:00,2011,NO,PENNSYLVANIA,green
2011-06-19,0125,N9197U,C150,1500.0,HAR,green,NO,Harrisburg,PENNSYLVANIA,2011-06-19 01:25:00,2011,NO,PENNSYLVANIA,green
2011-06-19,0127,RPA3180,E170,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-06-19 01:27:00,2011,NO,PENNSYLVANIA,green
2011-06-19,0135,BTA2776,E145,17000.0,HZL,green,NO,Hazleton,PENNSYLVANIA,2011-06-19 01:35:00,2011,NO,PENNSYLVANIA,green
2011-06-19,0140,TCF1257,E170,17000.0,HZL,green,NO,Hazleton,PENNSYLVANIA,2011-06-19 01:40:00,2011,NO,PENNSYLVANIA,green
2011-06-19,0230,AWE1097,E190,8000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-06-19 02:30:00,2011,NO,PENNSYLVANIA,green
2011-06-23,0740,UPS1132,B752,10000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-06-23 07:40:00,2011,NO,PENNSYLVANIA,green
2011-06-24,0120,WIG7102,C208,4000.0,ABE,green,NO,Allentown ,PENNSYLVANIA,2011-06-24 01:20:00,2011,NO,PENNSYLVANIA,green
2011-06-24,0143,STAT11,EC35,1450.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2011-06-24 01:43:00,2011,NO,PENNSYLVANIA,green
2011-06-24,0220,CHQ1968,E145,2600.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-06-24 02:20:00,2011,NO,PENNSYLVANIA,green
2011-06-26,0147,AWE1076,A320,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-06-26 01:47:00,2011,NO,PENNSYLVANIA,green
2011-06-27,0325,N725GS,C550,3000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-06-27 03:25:00,2011,NO,PENNSYLVANIA,green
2011-06-27,0442,UAL858,B752,10000.0,XLL,green,NO,Allentown ,PENNSYLVANIA,2011-06-27 04:42:00,2011,NO,PENNSYLVANIA,green
2011-06-30,0138,RPA3307,E170,6000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-06-30 01:38:00,2011,NO,PENNSYLVANIA,green
2011-07-02,0149,AWE1296,A319,9500.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-07-02 01:49:00,2011,NO,PENNSYLVANIA,green
2011-07-02,0155,LN905LF,UNKN,2400.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-07-02 01:55:00,2011,NO,PENNSYLVANIA,green
2011-07-03,0141,AWI3581,CRJ2,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-03 01:41:00,2011,NO,PENNSYLVANIA,green
2011-07-03,0254,TCF3529,E170,3000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-07-03 02:54:00,2011,NO,PENNSYLVANIA,green
2011-07-04,0135,AWI3607,CRJ2,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-04 01:35:00,2011,NO,PENNSYLVANIA,green
2011-07-04,0155,AWE1076,A319,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-04 01:55:00,2011,NO,PENNSYLVANIA,green
2011-07-04,0245,AWI3834,CRJ2,8500.0,PTW,green,NO,Pottstown,PENNSYLVANIA,2011-07-04 02:45:00,2011,NO,PENNSYLVANIA,green
2011-07-04,0258,CJC3869,SF34,2700.0,ABE,green,NO,Allentown ,PENNSYLVANIA,2011-07-04 02:58:00,2011,NO,PENNSYLVANIA,green
2011-07-05,0155,N94PD,B206,600.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-05 01:55:00,2011,NO,PENNSYLVANIA,green
2011-07-07,0253,JEFFSTAT1,A109,800.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2011-07-07 02:53:00,2011,NO,PENNSYLVANIA,green
2011-07-07,0312,CJC3856,SF34,9000.0,LRP,green,NO,Lancaster,PENNSYLVANIA,2011-07-07 03:12:00,2011,NO,PENNSYLVANIA,green
2011-07-08,0204,RPA3274,E170,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-08 02:04:00,2011,NO,PENNSYLVANIA,green
2011-07-09,0201,BTA2662,E45X,11000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2011-07-09 02:01:00,2011,NO,PENNSYLVANIA,green
2011-07-09,0203,COA1540,B753,11000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2011-07-09 02:03:00,2011,NO,PENNSYLVANIA,green
2011-07-09,0215,COA1715,B738,11000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2011-07-09 02:15:00,2011,NO,PENNSYLVANIA,green
2011-07-11,0415,N95PD,B206,,PNE,green,NO,Philadelphia,PENNSYLVANIA,2011-07-11 04:15:00,2011,NO,PENNSYLVANIA,green
2011-07-12,0248,COA1676,B737,8000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2011-07-12 02:48:00,2011,NO,PENNSYLVANIA,green
2011-07-13,0237,STATE5,UNKN,2300.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2011-07-13 02:37:00,2011,NO,PENNSYLVANIA,green
2011-07-13,0431,SWA3415,B737,4000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-07-13 04:31:00,2011,NO,PENNSYLVANIA,green
2011-07-15,0322,AAL590,UNKN,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-15 03:22:00,2011,NO,PENNSYLVANIA,green
2011-07-16,0143,AWE1978,B734,8000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2011-07-16 01:43:00,2011,NO,PENNSYLVANIA,green
2011-07-16,0143,AWE1978,B734,8000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2011-07-16 01:43:00,2011,NO,PENNSYLVANIA,green
2011-07-16,0215,SWA935,B737,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-16 02:15:00,2011,NO,PENNSYLVANIA,green
2011-07-16,0315,PDT4217,DH8C,3000.0,HAR,green,NO,Harrisburg,PENNSYLVANIA,2011-07-16 03:15:00,2011,NO,PENNSYLVANIA,green
2011-07-17,0210,UCA8736,DH8B,1800.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-17 02:10:00,2011,NO,PENNSYLVANIA,green
2011-07-17,0916,UNKN,UNKN,,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-07-17 09:16:00,2011,NO,PENNSYLVANIA,green
2011-07-18,0135,RPA3298,E170,,PTW,green,NO,Pottstown,PENNSYLVANIA,2011-07-18 01:35:00,2011,NO,PENNSYLVANIA,green
2011-07-18,0336,COA858,B738,,PTW,green,NO,Pottstown,PENNSYLVANIA,2011-07-18 03:36:00,2011,NO,PENNSYLVANIA,green
2011-07-18,0500,N95PD,B206,,PNE,green,NO,Philadelphia,PENNSYLVANIA,2011-07-18 05:00:00,2011,NO,PENNSYLVANIA,green
2011-07-20,0230,LG07182,HELO,1500.0,79PN,green,NO,Danville,PENNSYLVANIA,2011-07-20 02:30:00,2011,NO,PENNSYLVANIA,green
2011-07-21,0145,AWI3834,CRJ2,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-21 01:45:00,2011,NO,PENNSYLVANIA,green
2011-07-21,0145,AWE1290,UNKN,2100.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-21 01:45:00,2011,NO,PENNSYLVANIA,green
2011-07-24,0150,TRS14,B737,10000.0,MMJ,green,NO,Pittsburgh,PENNSYLVANIA,2011-07-24 01:50:00,2011,NO,PENNSYLVANIA,green
2011-07-25,0145,N94156,C172,2500.0,LNS,green,NO,Lancaster,PENNSYLVANIA,2011-07-25 01:45:00,2011,NO,PENNSYLVANIA,green
2011-07-26,0115,RPA3339,E175,2200.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-26 01:15:00,2011,NO,PENNSYLVANIA,green
2011-07-27,0210,G95600,AH64,3300.0,JST,green,NO,Johnstown,PENNSYLVANIA,2011-07-27 02:10:00,2011,NO,PENNSYLVANIA,green
2011-07-27,0215,POLICE HEL,UNKN,600.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-27 02:15:00,2011,NO,PENNSYLVANIA,green
2011-07-28,0215,TACAIR2,Police Helo,800.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-28 02:15:00,2011,NO,PENNSYLVANIA,green
2011-07-29,0120,SWA1755,B737,8000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-29 01:20:00,2011,NO,PENNSYLVANIA,green
2011-07-29,0234,RPA3180,E170,8000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2011-07-29 02:34:00,2011,NO,PENNSYLVANIA,green
2011-07-30,0248,N333LF,BK17,2000.0,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2011-07-30 02:48:00,2011,NO,PENNSYLVANIA,green
2011-07-31,0130,AWE98,A320,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-31 01:30:00,2011,NO,PENNSYLVANIA,green
2011-07-31,0133,AWE1988,E190,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-31 01:33:00,2011,NO,PENNSYLVANIA,green
2011-07-31,0140,AWE1097,E190,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-31 01:40:00,2011,NO,PENNSYLVANIA,green
2011-07-31,0143,AWE87,A319,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-07-31 01:43:00,2011,NO,PENNSYLVANIA,green
2011-07-31,0231,PDT4235,DH8A,2300.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2011-07-31 02:31:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0130,AWE98,A320,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-01 01:30:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0133,AWE1988,E190,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-01 01:33:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0140,AWE1097,E190,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-01 01:40:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0143,AWE87,A319,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-01 01:43:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0150,AWE87,A320,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-01 01:50:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0215,PDT4112,DH8A,7000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-01 02:15:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0215,CJC4882,DH8D,11000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-01 02:15:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0231,PDT4235,DH8A,2300.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2011-08-01 02:31:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0320,N94PD,B206,,PNE,green,NO,Philadelphia,PENNSYLVANIA,2011-08-01 03:20:00,2011,NO,PENNSYLVANIA,green
2011-08-01,0522,N9774V,C172,4500.0,THV,green,NO,York,PENNSYLVANIA,2011-08-01 05:22:00,2011,NO,PENNSYLVANIA,green
2011-08-02,0139,RPA3340,E170,1500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-02 01:39:00,2011,NO,PENNSYLVANIA,green
2011-08-04,0300,UPS1139,B752,8000.0,PTW,green,NO,Pottstown,PENNSYLVANIA,2011-08-04 03:00:00,2011,NO,PENNSYLVANIA,green
2011-08-08,0430,ACA346,E170,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-08 04:30:00,2011,NO,PENNSYLVANIA,green
2011-08-09,0130,JIA594,CRJ2,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-09 01:30:00,2011,NO,PENNSYLVANIA,green
2011-08-09,0225,PDT4629,DH8C,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-09 02:25:00,2011,NO,PENNSYLVANIA,green
2011-08-10,0130,RPA3307,E170,6000.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2011-08-10 01:30:00,2011,NO,PENNSYLVANIA,green
2011-08-10,0225,AWI3841,CRJ2,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-10 02:25:00,2011,NO,PENNSYLVANIA,green
2011-08-11,0050,UAL861,UNKN,17100.0,LRP,green,NO,Lancaster,PENNSYLVANIA,2011-08-11 00:50:00,2011,NO,PENNSYLVANIA,green
2011-08-11,0150,N497DS,PA28,3000.0,LNS,green,NO,Lancaster,PENNSYLVANIA,2011-08-11 01:50:00,2011,NO,PENNSYLVANIA,green
2011-08-11,0202,N845ME,EC35,2000.0,PIT,blue,NO,Pittsburgh,PENNSYLVANIA,2011-08-11 02:02:00,2011,NO,PENNSYLVANIA,blue
2011-08-11,0230,FDX1310,B722,,AVP,green,NO,Wilkes-Barre/Scranton,PENNSYLVANIA,2011-08-11 02:30:00,2011,NO,PENNSYLVANIA,green
2011-08-12,0050,UAL61C,B757,17000.0,LRP,green,NO,Lancaster,PENNSYLVANIA,2011-08-12 00:50:00,2011,NO,PENNSYLVANIA,green
2011-08-16,0140,NEWS9,B06,800.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-16 01:40:00,2011,NO,PENNSYLVANIA,green
2011-08-16,0226,TRS1221,B712,4000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-08-16 02:26:00,2011,NO,PENNSYLVANIA,green
2011-08-16,0255,DAL88,UNKN,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-16 02:55:00,2011,NO,PENNSYLVANIA,green
2011-08-17,0140,CHOPPER3,Helo,800.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-17 01:40:00,2011,NO,PENNSYLVANIA,green
2011-08-18,0322,STEEL73,K35R,,VVS,green,NO,Connellsville,PENNSYLVANIA,2011-08-18 03:22:00,2011,NO,PENNSYLVANIA,green
2011-08-20,0110,STAT8,EC35,2500.0,P09,white and green,NO,Mars,PENNSYLVANIA,2011-08-20 01:10:00,2011,NO,PENNSYLVANIA,"green,white"
2011-08-20,0409,N208D,PA27,4000.0,ETX,green,NO,East Texas,PENNSYLVANIA,2011-08-20 04:09:00,2011,NO,PENNSYLVANIA,green
2011-08-20,0740,AWE586,B752,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2011-08-20 07:40:00,2011,NO,PENNSYLVANIA,green
2011-08-22,0226,TCF2087,E170,6000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2011-08-22 02:26:00,2011,NO,PENNSYLVANIA,green
2011-08-22,0310,N94PD,Helo,1000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2011-08-22 03:10:00,2011,NO,PENNSYLVANIA,green
